complexity,loss,score,equation,sympy_format,lambda_format,simulation,parsimony,populations
7,2.0959506,0.006393593101544418,"greater(-0.18385516, DST) - max(Ey, -0.0018813016)","-Piecewise((-0.0018813016, Ey < -0.0018813016), (Ey, True)) + Piecewise((1.0, DST < -0.18385516), (0.0, True))","PySRFunction(X=>-Piecewise((-0.0018813016, Ey < -0.0018813016), (Ey, True)) + Piecewise((1.0, DST < -0.18385516), (0.0, True)))",27,0.09536836628947483,33
11,2.0959864,0.0047611879056696635,"sign(square(square(greater(-0.5009097, DST)))) - max(square(-0.13102624), Ey)","-Piecewise((Ey, Ey > 0.0171678755685376), (0.0171678755685376, True)) + sign(Piecewise((1.0, DST < -0.5009097), (0.0, True)))","PySRFunction(X=>-Piecewise((Ey, Ey > 0.0171678755685376), (0.0171678755685376, True)) + sign(Piecewise((1.0, DST < -0.5009097), (0.0, True))))",7,0.6588018732240777,27
7,2.0968091,0.00641363977839957,"greater(-1.0347536, DST) - max(Ey, 0.34095603)","-Piecewise((0.34095603, Ey < 0.34095603), (Ey, True)) + Piecewise((1.0, DST < -1.0347536), (0.0, True))","PySRFunction(X=>-Piecewise((0.34095603, Ey < 0.34095603), (Ey, True)) + Piecewise((1.0, DST < -1.0347536), (0.0, True)))",51,0.7278578853860362,54
12,2.0969765,0.0003653641417791335,"min(sign(greater(Ey, DST)), greater(-0.227241, DST) - (Ey - 0.026523676))","Piecewise((sign(Piecewise((1.0, DST < Ey), (0.0, True))), ITE((DST < -0.227241) & (DST < Ey), Ey - 1.026523676 < -1, ITE(DST < Ey, Ey - 0.026523676 < -1, ITE(DST < -0.227241, Ey - 1.026523676 < 0, Ey - 0.026523676 < 0)))), (-(Ey - 1*0.026523676) + Piecewise((1.0, DST < -0.227241), (0.0, True)), True))","PySRFunction(X=>Piecewise((sign(Piecewise((1.0, DST < Ey), (0.0, True))), ITE((DST < -0.227241) & (DST < Ey), Ey - 1.026523676 < -1, ITE(DST < Ey, Ey - 0.026523676 < -1, ITE(DST < -0.227241, Ey - 1.026523676 < 0, Ey - 0.026523676 < 0)))), (-(Ey - 1*0.026523676) + Piecewise((1.0, DST < -0.227241), (0.0, True)), True)))",15,0.5490287081615713,36
8,2.097029,0.0009134470092340276,"min(greater(-3.6998315, DST), sqrt(0.50000256) - Ey)","Piecewise((Piecewise((1.0, DST < -3.6998315), (0.0, True)), ITE(DST < -3.6998315, Ey - 0.70710859137759 < -1.0, Ey - 0.70710859137759 < 0)), (0.70710859137759 - Ey, True))","PySRFunction(X=>Piecewise((Piecewise((1.0, DST < -3.6998315), (0.0, True)), ITE(DST < -3.6998315, Ey - 0.70710859137759 < -1.0, Ey - 0.70710859137759 < 0)), (0.70710859137759 - Ey, True)))",33,0.6719795250240269,102
7,2.0970578,0.008309452074097777,(Ey / -1.4098443) - (0.057707347 * DST),-0.057707347*DST + Ey/(-1.4098443),PySRFunction(X=>-0.057707347*DST + Ey/(-1.4098443)),19,0.7144065304204593,49
8,2.0974925,0.0031896271356647347,"min((-0.5966993 * sign(DST)) - Ey, 0.8931917)","Piecewise((-Ey - 0.5966993*sign(DST), Ey + 0.5966993*sign(DST) > -0.8931917), (0.8931917, True))","PySRFunction(X=>Piecewise((-Ey - 0.5966993*sign(DST), Ey + 0.5966993*sign(DST) > -0.8931917), (0.8931917, True)))",18,0.6244011255320361,44
11,2.0977428,0.0009155998709596617,"min(sqrt(greater(1.671875, DST)), sqrt(greater(-0.5295778, DST)) - Ey)","Piecewise((Piecewise((1.0, DST < 1.671875), (0.0, True)), ITE((DST < -0.5295778) & (DST < 1.671875), Ey - 1.0 < -1.0, ITE(DST < 1.671875, Ey < -1.0, ITE(DST < -0.5295778, Ey - 1.0 < 0, Ey < 0)))), (-Ey + Piecewise((1.0, DST < -0.5295778), (0.0, True)), True))","PySRFunction(X=>Piecewise((Piecewise((1.0, DST < 1.671875), (0.0, True)), ITE((DST < -0.5295778) & (DST < 1.671875), Ey - 1.0 < -1.0, ITE(DST < 1.671875, Ey < -1.0, ITE(DST < -0.5295778, Ey - 1.0 < 0, Ey < 0)))), (-Ey + Piecewise((1.0, DST < -0.5295778), (0.0, True)), True)))",15,0.5490287081615713,36
10,2.0983176,0.0014144189054455004,"min(greater(-1.4050767, DST), 0.55988216 - (Ey * sqrt(P_dyn)))","Piecewise((Piecewise((1.0, DST < -1.4050767), (0.0, True)), ITE(DST < -1.4050767, Ey*sqrt(P_dyn) - 0.55988216 < -1.0, Ey*sqrt(P_dyn) - 0.55988216 < 0)), (-Ey*sqrt(P_dyn) + 0.55988216, True))","PySRFunction(X=>Piecewise((Piecewise((1.0, DST < -1.4050767), (0.0, True)), ITE(DST < -1.4050767, Ey*sqrt(P_dyn) - 0.55988216 < -1.0, Ey*sqrt(P_dyn) - 0.55988216 < 0)), (-Ey*sqrt(P_dyn) + 0.55988216, True)))",54,0.321113011224157,62
7,2.0988727,0.0056308567323645,"min(greater(-2.9378693, DST) - Ey, 0.51218545)","Piecewise((-Ey + Piecewise((1.0, DST < -2.9378693), (0.0, True)), ITE(DST < -2.9378693, Ey - 1.0 > -0.51218545, Ey > -0.51218545)), (0.51218545, True))","PySRFunction(X=>Piecewise((-Ey + Piecewise((1.0, DST < -2.9378693), (0.0, True)), ITE(DST < -2.9378693, Ey - 1.0 > -0.51218545, Ey > -0.51218545)), (0.51218545, True)))",28,0.394298445987013,23
7,2.0989454,0.011037012291259394,"min(greater(-3.6998315, DST), 0.50000256 - Ey)","Piecewise((Piecewise((1.0, DST < -3.6998315), (0.0, True)), ITE(DST < -3.6998315, Ey - 0.50000256 < -1.0, Ey - 0.50000256 < 0)), (0.50000256 - Ey, True))","PySRFunction(X=>Piecewise((Piecewise((1.0, DST < -3.6998315), (0.0, True)), ITE(DST < -3.6998315, Ey - 0.50000256 < -1.0, Ey - 0.50000256 < 0)), (0.50000256 - Ey, True)))",33,0.6719795250240269,102
5,2.0991669,0.009010148514062122,(DST * -0.041585807) - Ey,DST*(-0.041585807) - Ey,PySRFunction(X=>DST*(-0.041585807) - Ey),44,0.3202050920326957,52
7,2.0994034,0.012984806212292135,"greater(-0.2005847, DST) - max(-0.04211451, Ey)","Piecewise((1.0, DST < -0.2005847), (0.0, True)) - Piecewise((Ey, Ey > -0.04211451), (-0.04211451, True))","PySRFunction(X=>Piecewise((1.0, DST < -0.2005847), (0.0, True)) - Piecewise((Ey, Ey > -0.04211451), (-0.04211451, True)))",35,0.8783410106375455,90
5,2.0995302,0.008927271059083414,(-0.038480055 * DST) - Ey,-0.038480055*DST - Ey,PySRFunction(X=>-0.038480055*DST - Ey),61,0.40447590241390935,71
5,2.0995312,0.008923570672229536,(-0.038476907 * DST) - Ey,-0.038476907*DST - Ey,PySRFunction(X=>-0.038476907*DST - Ey),49,0.8115558669350104,118
5,2.0996141,0.008912250178663884,(DST * -0.038204193) - Ey,DST*(-0.038204193) - Ey,PySRFunction(X=>DST*(-0.038204193) - Ey),53,0.6760878750215195,102
5,2.0997496,0.009163218068210256,(DST / -26.450043) - Ey,DST/(-26.450043) - Ey,PySRFunction(X=>DST/(-26.450043) - Ey),56,0.23541169704116155,88
7,2.0998201,0.005432067662555678,"min(0.61587065 - Ey, greater(-1.5335562, DST))","Piecewise((0.61587065 - Ey, ITE(DST < -1.5335562, Ey - 0.61587065 > -1.0, Ey - 0.61587065 > 0)), (Piecewise((1.0, DST < -1.5335562), (0.0, True)), True))","PySRFunction(X=>Piecewise((0.61587065 - Ey, ITE(DST < -1.5335562, Ey - 0.61587065 > -1.0, Ey - 0.61587065 > 0)), (Piecewise((1.0, DST < -1.5335562), (0.0, True)), True)))",57,0.7222663220937496,87
7,2.0998285,0.005330093171598218,"min(greater(-2.2440827, DST), 0.8226935 - Ey)","Piecewise((Piecewise((1.0, DST < -2.2440827), (0.0, True)), ITE(DST < -2.2440827, Ey - 0.8226935 < -1.0, Ey - 0.8226935 < 0)), (0.8226935 - Ey, True))","PySRFunction(X=>Piecewise((Piecewise((1.0, DST < -2.2440827), (0.0, True)), ITE(DST < -2.2440827, Ey - 0.8226935 < -1.0, Ey - 0.8226935 < 0)), (0.8226935 - Ey, True)))",3,0.3897442249283468,47
7,2.0998435,0.005788747001314939,"min(greater(-1.9682221, DST), 0.6400082 - Ey)","Piecewise((Piecewise((1.0, DST < -1.9682221), (0.0, True)), ITE(DST < -1.9682221, Ey - 0.6400082 < -1.0, Ey - 0.6400082 < 0)), (0.6400082 - Ey, True))","PySRFunction(X=>Piecewise((Piecewise((1.0, DST < -1.9682221), (0.0, True)), ITE(DST < -1.9682221, Ey - 0.6400082 < -1.0, Ey - 0.6400082 < 0)), (0.6400082 - Ey, True)))",34,0.490442314835111,99
5,2.099915,0.00883217766877382,(DST * -0.04469099) - Ey,DST*(-0.04469099) - Ey,PySRFunction(X=>DST*(-0.04469099) - Ey),32,0.2636285355620135,89
5,2.100034,0.008805200817392722,(-0.04496765 * DST) - Ey,-0.04496765*DST - Ey,PySRFunction(X=>-0.04496765*DST - Ey),1,0.68273857185547,33
5,2.1001298,0.008843258417780888,(-0.045176797 * DST) - Ey,-0.045176797*DST - Ey,PySRFunction(X=>-0.045176797*DST - Ey),20,0.3680268719293325,49
7,2.1002104,0.005249389935682414,"min(0.54357535 - Ey, greater(-1.4008952, DST))","Piecewise((0.54357535 - Ey, ITE(DST < -1.4008952, Ey - 0.54357535 > -1.0, Ey - 0.54357535 > 0)), (Piecewise((1.0, DST < -1.4008952), (0.0, True)), True))","PySRFunction(X=>Piecewise((0.54357535 - Ey, ITE(DST < -1.4008952, Ey - 0.54357535 > -1.0, Ey - 0.54357535 > 0)), (Piecewise((1.0, DST < -1.4008952), (0.0, True)), True)))",50,0.665318072340186,97
8,2.1003106,0.003828502772502681,"min(0.70853955 - Ey, greater(sign(-1.8883574), DST))","Piecewise((0.70853955 - Ey, ITE(DST < -1, Ey - 0.70853955 > -1.0, Ey - 0.70853955 > 0)), (Piecewise((1.0, DST < sign(-1.8883574)), (0.0, True)), True))","PySRFunction(X=>Piecewise((0.70853955 - Ey, ITE(DST < -1, Ey - 0.70853955 > -1.0, Ey - 0.70853955 > 0)), (Piecewise((1.0, DST < sign(-1.8883574)), (0.0, True)), True)))",16,0.32610585944443393,64
7,2.1003678,0.005209563048136959,"min(0.4970009, greater(-1.1261483, DST) - Ey)","Piecewise((0.4970009, ITE(DST < -1.1261483, Ey - 1.0 < -0.4970009, Ey < -0.4970009)), (-Ey + Piecewise((1.0, DST < -1.1261483), (0.0, True)), True))","PySRFunction(X=>Piecewise((0.4970009, ITE(DST < -1.1261483, Ey - 1.0 < -0.4970009, Ey < -0.4970009)), (-Ey + Piecewise((1.0, DST < -1.1261483), (0.0, True)), True)))",8,0.5017644720648251,76
5,2.1006272,0.00866272170094202,(-0.046128605 * DST) - Ey,-0.046128605*DST - Ey,PySRFunction(X=>-0.046128605*DST - Ey),59,0.5711549182562068,96
5,2.1007917,0.008828898327935594,(-0.035679054 * DST) - Ey,-0.035679054*DST - Ey,PySRFunction(X=>-0.035679054*DST - Ey),17,0.31849081573943316,33
7,2.1008162,0.010174753086850013,"min(greater(-1.5918461, DST), 0.5000825 - Ey)","Piecewise((Piecewise((1.0, DST < -1.5918461), (0.0, True)), ITE(DST < -1.5918461, Ey - 0.5000825 < -1.0, Ey - 0.5000825 < 0)), (0.5000825 - Ey, True))","PySRFunction(X=>Piecewise((Piecewise((1.0, DST < -1.5918461), (0.0, True)), ITE(DST < -1.5918461, Ey - 0.5000825 < -1.0, Ey - 0.5000825 < 0)), (0.5000825 - Ey, True)))",47,0.430908796623887,69
5,2.1008704,0.008604790791635966,(DST / -21.490154) - Ey,DST/(-21.490154) - Ey,PySRFunction(X=>DST/(-21.490154) - Ey),39,0.8660561473765993,89
9,2.1012876,0.0008397077739948857,"min(greater(Ey, DST - -1.1079493), 0.47537923 - Ey)","Piecewise((Piecewise((1.0, Ey > DST - 1*(-1.1079493)), (0.0, True)), ITE(Ey > DST + 1.1079493, Ey - 0.47537923 < -1.0, Ey - 0.47537923 < 0)), (0.47537923 - Ey, True))","PySRFunction(X=>Piecewise((Piecewise((1.0, Ey > DST - 1*(-1.1079493)), (0.0, True)), ITE(Ey > DST + 1.1079493, Ey - 0.47537923 < -1.0, Ey - 0.47537923 < 0)), (0.47537923 - Ey, True)))",54,0.321113011224157,62
5,2.101639,0.00842613428276998,(DST * -0.03446523) - Ey,DST*(-0.03446523) - Ey,PySRFunction(X=>DST*(-0.03446523) - Ey),42,0.5836751940682362,42
8,2.1017141,1.6700514549861943e-05,"min(0.6028471 - Ey, sqrt(greater(-0.38778514, DST)))","Piecewise((0.6028471 - Ey, ITE(DST < -0.38778514, Ey - 0.6028471 > -1.0, Ey - 0.6028471 > 0)), (Piecewise((1.0, DST < -0.38778514), (0.0, True)), True))","PySRFunction(X=>Piecewise((0.6028471 - Ey, ITE(DST < -0.38778514, Ey - 0.6028471 > -1.0, Ey - 0.6028471 > 0)), (Piecewise((1.0, DST < -0.38778514), (0.0, True)), True)))",58,0.46474805073223563,27
7,2.1017492,0.010761164191857395,"min(0.61745423 - Ey, greater(-0.7390469, DST))","Piecewise((0.61745423 - Ey, ITE(DST < -0.7390469, Ey - 0.61745423 > -1.0, Ey - 0.61745423 > 0)), (Piecewise((1.0, DST < -0.7390469), (0.0, True)), True))","PySRFunction(X=>Piecewise((0.61745423 - Ey, ITE(DST < -0.7390469, Ey - 0.61745423 > -1.0, Ey - 0.61745423 > 0)), (Piecewise((1.0, DST < -0.7390469), (0.0, True)), True)))",58,0.46474805073223563,27
8,2.1019323,0.0010845560257378888,"min(greater(sign(DST), DST) - Ey, 0.54429495)","Piecewise((-Ey + Piecewise((1.0, DST < sign(DST)), (0.0, True)), ITE(DST < sign(DST), Ey - 1.0 > -0.54429495, Ey > -0.54429495)), (0.54429495, True))","PySRFunction(X=>Piecewise((-Ey + Piecewise((1.0, DST < sign(DST)), (0.0, True)), ITE(DST < sign(DST), Ey - 1.0 > -0.54429495, Ey > -0.54429495)), (0.54429495, True)))",4,0.4634548764716549,94
5,2.1021569,0.008298748669933843,(-0.048300672 * DST) - Ey,-0.048300672*DST - Ey,PySRFunction(X=>-0.048300672*DST - Ey),62,0.590116948523795,112
8,2.102907,0.0014290939082550304,(-0.024309603 * (DST + square(Ey))) - Ey,-Ey - 0.024309603*(DST + Ey**2),PySRFunction(X=>-Ey - 0.024309603*(DST + Ey**2)),45,0.23506757861056546,47
5,2.1029956,0.00809902214532548,(-0.049247142 * DST) - Ey,-0.049247142*DST - Ey,PySRFunction(X=>-0.049247142*DST - Ey),30,0.3165932661992695,66
10,2.1030703,0.0002988992073707232,"min(min(0.58228755, greater(-1.3292671, DST) - Ey), square(DST))","Piecewise((Piecewise((0.58228755, ITE(DST < -1.3292671, Ey - 1.0 < -0.58228755, Ey < -0.58228755)), (-Ey + Piecewise((1.0, DST < -1.3292671), (0.0, True)), True)), ITE(((DST >= -1.3292671) | (Ey < 0.41771245)) & ((DST < -1.3292671) | (Ey < -0.58228755)), DST**2 > 0.58228755, ITE(DST < -1.3292671, Ey - 1.0 > -DST**2, Ey > -DST**2))), (DST**2, True))","PySRFunction(X=>Piecewise((Piecewise((0.58228755, ITE(DST < -1.3292671, Ey - 1.0 < -0.58228755, Ey < -0.58228755)), (-Ey + Piecewise((1.0, DST < -1.3292671), (0.0, True)), True)), ITE(((DST >= -1.3292671) | (Ey < 0.41771245)) & ((DST < -1.3292671) | (Ey < -0.58228755)), DST**2 > 0.58228755, ITE(DST < -1.3292671, Ey - 1.0 > -DST**2, Ey > -DST**2))), (DST**2, True)))",22,0.1468951084641263,75
10,2.1034155,0.0005038547198011881,"0.77387774 - (0.22656187 + max(max(-0.19869201, Ey), sign(DST)))","0.77387774 - (Piecewise((sign(DST), ITE(Ey > -0.19869201, Ey < sign(DST), sign(DST) > -0.19869201)), (Piecewise((Ey, Ey > -0.19869201), (-0.19869201, True)), True)) + 0.22656187)","PySRFunction(X=>0.77387774 - (Piecewise((sign(DST), ITE(Ey > -0.19869201, Ey < sign(DST), sign(DST) > -0.19869201)), (Piecewise((Ey, Ey > -0.19869201), (-0.19869201, True)), True)) + 0.22656187))",5,0.5638130072532167,28
8,2.1035128,0.0009367553097141299,"min(0.528818, sqrt(greater(-0.5295778, DST)) - Ey)","Piecewise((0.528818, ITE(DST < -0.5295778, Ey - 1.0 < -0.528818, Ey < -0.528818)), (-Ey + Piecewise((1.0, DST < -0.5295778), (0.0, True)), True))","PySRFunction(X=>Piecewise((0.528818, ITE(DST < -0.5295778, Ey - 1.0 < -0.528818, Ey < -0.528818)), (-Ey + Piecewise((1.0, DST < -0.5295778), (0.0, True)), True)))",15,0.5490287081615713,36
9,2.103699,0.0032105573379076335,"min(min(0.58228755, greater(-1.3292671, DST) - Ey), P_dyn)","Piecewise((Piecewise((0.58228755, ITE(DST < -1.3292671, Ey - 1.0 < -0.58228755, Ey < -0.58228755)), (-Ey + Piecewise((1.0, DST < -1.3292671), (0.0, True)), True)), ITE(((DST >= -1.3292671) | (Ey < 0.41771245)) & ((DST < -1.3292671) | (Ey < -0.58228755)), P_dyn > 0.58228755, ITE(DST < -1.3292671, P_dyn > 1.0 - Ey, Ey > -P_dyn))), (P_dyn, True))","PySRFunction(X=>Piecewise((Piecewise((0.58228755, ITE(DST < -1.3292671, Ey - 1.0 < -0.58228755, Ey < -0.58228755)), (-Ey + Piecewise((1.0, DST < -1.3292671), (0.0, True)), True)), ITE(((DST >= -1.3292671) | (Ey < 0.41771245)) & ((DST < -1.3292671) | (Ey < -0.58228755)), P_dyn > 0.58228755, ITE(DST < -1.3292671, P_dyn > 1.0 - Ey, Ey > -P_dyn))), (P_dyn, True)))",22,0.1468951084641263,75
8,2.103835,0.0002789753590652745,"sqrt(0.55621815) - max(greater(DST, -1.5344517), Ey)","0.745800341914644 - Piecewise((Ey, ITE(DST > -1.5344517, Ey > 1.0, Ey > 0)), (Piecewise((1.0, DST > -1.5344517), (0.0, True)), True))","PySRFunction(X=>0.745800341914644 - Piecewise((Ey, ITE(DST > -1.5344517, Ey > 1.0, Ey > 0)), (Piecewise((1.0, DST > -1.5344517), (0.0, True)), True)))",21,0.3665947655023927,54
10,2.103933,0.001186026198349726,"min(sqrt(1.3195449) - Ey, greater(0.85389596, DST)) - 0.4035567","Piecewise((1.14871445538045 - Ey, ITE(DST < 0.85389596, Ey - 1.14871445538045 > -1.0, Ey - 1.14871445538045 > 0)), (Piecewise((1.0, DST < 0.85389596), (0.0, True)), True)) - 0.4035567","PySRFunction(X=>Piecewise((1.14871445538045 - Ey, ITE(DST < 0.85389596, Ey - 1.14871445538045 > -1.0, Ey - 1.14871445538045 > 0)), (Piecewise((1.0, DST < 0.85389596), (0.0, True)), True)) - 0.4035567)",23,0.5211780183689029,51
7,2.1041863,0.005204202951039908,"min(0.56457275 - Ey, greater(0.5854077, DST))","Piecewise((0.56457275 - Ey, ITE(DST < 0.5854077, Ey - 0.56457275 > -1.0, Ey - 0.56457275 > 0)), (Piecewise((1.0, DST < 0.5854077), (0.0, True)), True))","PySRFunction(X=>Piecewise((0.56457275 - Ey, ITE(DST < 0.5854077, Ey - 0.56457275 > -1.0, Ey - 0.56457275 > 0)), (Piecewise((1.0, DST < 0.5854077), (0.0, True)), True)))",25,0.8480394428115559,43
7,2.1041934,0.0042952647334485484,"min(0.5538298 - Ey, greater(0.5538298, DST))","Piecewise((0.5538298 - Ey, ITE(DST < 0.5538298, Ey - 0.5538298 > -1.0, Ey - 0.5538298 > 0)), (Piecewise((1.0, DST < 0.5538298), (0.0, True)), True))","PySRFunction(X=>Piecewise((0.5538298 - Ey, ITE(DST < 0.5538298, Ey - 0.5538298 > -1.0, Ey - 0.5538298 > 0)), (Piecewise((1.0, DST < 0.5538298), (0.0, True)), True)))",18,0.6244011255320361,44
7,2.1042132,0.009199300519340283,"min(0.54429495 - Ey, greater(0.54429495, DST))","Piecewise((0.54429495 - Ey, ITE(DST < 0.54429495, Ey - 0.54429495 > -1.0, Ey - 0.54429495 > 0)), (Piecewise((1.0, DST < 0.54429495), (0.0, True)), True))","PySRFunction(X=>Piecewise((0.54429495 - Ey, ITE(DST < 0.54429495, Ey - 0.54429495 > -1.0, Ey - 0.54429495 > 0)), (Piecewise((1.0, DST < 0.54429495), (0.0, True)), True)))",4,0.4634548764716549,94
7,2.1042523,0.00391784259347586,"min(greater(0.47064134, DST), 0.53427917 - Ey)","Piecewise((Piecewise((1.0, DST < 0.47064134), (0.0, True)), ITE(DST < 0.47064134, Ey - 0.53427917 < -1.0, Ey - 0.53427917 < 0)), (0.53427917 - Ey, True))","PySRFunction(X=>Piecewise((Piecewise((1.0, DST < 0.47064134), (0.0, True)), ITE(DST < 0.47064134, Ey - 0.53427917 < -1.0, Ey - 0.53427917 < 0)), (0.53427917 - Ey, True)))",13,0.3285671800313252,37
7,2.104301,0.007647908733663803,"min(greater(0.46693268, DST), 0.52628404 - Ey)","Piecewise((Piecewise((1.0, DST < 0.46693268), (0.0, True)), ITE(DST < 0.46693268, Ey - 0.52628404 < -1.0, Ey - 0.52628404 < 0)), (0.52628404 - Ey, True))","PySRFunction(X=>Piecewise((Piecewise((1.0, DST < 0.46693268), (0.0, True)), ITE(DST < 0.46693268, Ey - 0.52628404 < -1.0, Ey - 0.52628404 < 0)), (0.52628404 - Ey, True)))",40,0.11246947898429092,41
5,2.1044188,0.007760832311994884,(-0.03148827 * DST) - Ey,-0.03148827*DST - Ey,PySRFunction(X=>-0.03148827*DST - Ey),36,0.349084613676405,113
7,2.104422,0.0034619361913699356,"min(0.50966907 - Ey, greater(0.50966907, DST))","Piecewise((0.50966907 - Ey, ITE(DST < 0.50966907, Ey - 0.50966907 > -1.0, Ey - 0.50966907 > 0)), (Piecewise((1.0, DST < 0.50966907), (0.0, True)), True))","PySRFunction(X=>Piecewise((0.50966907 - Ey, ITE(DST < 0.50966907, Ey - 0.50966907 > -1.0, Ey - 0.50966907 > 0)), (Piecewise((1.0, DST < 0.50966907), (0.0, True)), True)))",21,0.3665947655023927,54
11,2.1045823,0.0003682035165202005,"min(sign(0.22363174), (sqrt(0.22363174) - greater(DST, 1.1131657)) - Ey)","Piecewise((1, ITE(DST > 1.1131657, Ey + 0.527102823015404 < -1, Ey - 0.472897176984596 < -1)), (-Ey - Piecewise((1.0, DST > 1.1131657), (0.0, True)) + 0.472897176984596, True))","PySRFunction(X=>Piecewise((1, ITE(DST > 1.1131657, Ey + 0.527102823015404 < -1, Ey - 0.472897176984596 < -1)), (-Ey - Piecewise((1.0, DST > 1.1131657), (0.0, True)) + 0.472897176984596, True)))",12,0.25382894700547437,112
5,2.1047623,0.007680605209046307,(-0.031182026 * DST) - Ey,-0.031182026*DST - Ey,PySRFunction(X=>-0.031182026*DST - Ey),38,0.023296688461016735,37
7,2.1048195,0.004424405791531102,"min(greater(0.39666128, DST), 0.47537923 - Ey)","Piecewise((Piecewise((1.0, DST < 0.39666128), (0.0, True)), ITE(DST < 0.39666128, Ey - 0.47537923 < -1.0, Ey - 0.47537923 < 0)), (0.47537923 - Ey, True))","PySRFunction(X=>Piecewise((Piecewise((1.0, DST < 0.39666128), (0.0, True)), ITE(DST < 0.39666128, Ey - 0.47537923 < -1.0, Ey - 0.47537923 < 0)), (0.47537923 - Ey, True)))",54,0.321113011224157,62
5,2.1054468,0.007516924712101382,(-0.0515334 * DST) - Ey,-0.0515334*DST - Ey,PySRFunction(X=>-0.0515334*DST - Ey),60,0.39290687225279325,95
7,2.1054842,0.004496637744706366,"min(greater(0.5329372, DST), 0.4376773 - Ey)","Piecewise((Piecewise((1.0, DST < 0.5329372), (0.0, True)), ITE(DST < 0.5329372, Ey - 0.4376773 < -1.0, Ey - 0.4376773 < 0)), (0.4376773 - Ey, True))","PySRFunction(X=>Piecewise((Piecewise((1.0, DST < 0.5329372), (0.0, True)), ITE(DST < 0.5329372, Ey - 0.4376773 < -1.0, Ey - 0.4376773 < 0)), (0.4376773 - Ey, True)))",15,0.5490287081615713,36
8,2.1055362,0.007414869041541003,"square(0.77387774) - max(greater(DST, Ey), Ey)","0.598886756467508 - Piecewise((Ey, ITE(DST > Ey, Ey > 1.0, Ey > 0)), (Piecewise((1.0, DST > Ey), (0.0, True)), True))","PySRFunction(X=>0.598886756467508 - Piecewise((Ey, ITE(DST > Ey, Ey > 1.0, Ey > 0)), (Piecewise((1.0, DST > Ey), (0.0, True)), True)))",5,0.5638130072532167,28
7,2.1059144,0.004382765891098234,"greater(-0.7358562, DST) - max(-0.12516087, Ey)","Piecewise((1.0, DST < -0.7358562), (0.0, True)) - Piecewise((Ey, Ey > -0.12516087), (-0.12516087, True))","PySRFunction(X=>Piecewise((1.0, DST < -0.7358562), (0.0, True)) - Piecewise((Ey, Ey > -0.12516087), (-0.12516087, True)))",45,0.23506757861056546,47
9,2.1061327,0.0019243146167439963,"min(greater(1.8642017 - DST, P_dyn), 0.7583155 - Ey)","Piecewise((Piecewise((1.0, P_dyn < 1.8642017 - DST), (0.0, True)), ITE(P_dyn < 1.8642017 - DST, Ey - 0.7583155 < -1.0, Ey - 0.7583155 < 0)), (0.7583155 - Ey, True))","PySRFunction(X=>Piecewise((Piecewise((1.0, P_dyn < 1.8642017 - DST), (0.0, True)), ITE(P_dyn < 1.8642017 - DST, Ey - 0.7583155 < -1.0, Ey - 0.7583155 < 0)), (0.7583155 - Ey, True)))",12,0.25382894700547437,112
9,2.1064298,0.0011631134614450687,"min(1.3195449 - Ey, greater(0.85389596, DST)) - 0.4035567","Piecewise((1.3195449 - Ey, ITE(DST < 0.85389596, Ey - 1.3195449 > -1.0, Ey - 1.3195449 > 0)), (Piecewise((1.0, DST < 0.85389596), (0.0, True)), True)) - 1*0.4035567","PySRFunction(X=>Piecewise((1.3195449 - Ey, ITE(DST < 0.85389596, Ey - 1.3195449 > -1.0, Ey - 1.3195449 > 0)), (Piecewise((1.0, DST < 0.85389596), (0.0, True)), True)) - 1*0.4035567)",23,0.5211780183689029,51
5,2.1076245,0.0070028171704232004,(DST * -0.028923845) - Ey,DST*(-0.028923845) - Ey,PySRFunction(X=>DST*(-0.028923845) - Ey),55,0.768064670115872,65
5,2.1078236,0.006953246779824949,(DST * -0.05334801) - Ey,DST*(-0.05334801) - Ey,PySRFunction(X=>DST*(-0.05334801) - Ey),6,0.36422786358089443,37
5,2.1079862,0.00703378347317078,(-0.028667144 * DST) - Ey,-0.028667144*DST - Ey,PySRFunction(X=>-0.028667144*DST - Ey),37,0.006841712432051106,50
5,2.1085448,0.006817171247901293,(-0.028280139 * DST) - Ey,-0.028280139*DST - Ey,PySRFunction(X=>-0.028280139*DST - Ey),26,0.5964623166512845,61
5,2.1093917,0.006585203460791966,(-0.02771272 * DST) - Ey,-0.02771272*DST - Ey,PySRFunction(X=>-0.02771272*DST - Ey),41,0.8807763974696912,77
8,2.1104639,0.009110906859259402,"min(sqrt(0.76815844), greater(-1.3292671, DST) - Ey)","Piecewise((0.876446484390234, ITE(DST < -1.3292671, Ey - 1.0 < -0.876446484390234, Ey < -0.876446484390234)), (-Ey + Piecewise((1.0, DST < -1.3292671), (0.0, True)), True))","PySRFunction(X=>Piecewise((0.876446484390234, ITE(DST < -1.3292671, Ey - 1.0 < -0.876446484390234, Ey < -0.876446484390234)), (-Ey + Piecewise((1.0, DST < -1.3292671), (0.0, True)), True)))",22,0.1468951084641263,75
6,2.1108935,0.005401622183129154,"0.5371485 - max(Ey, sign(DST))","0.5371485 - Piecewise((sign(DST), Ey < sign(DST)), (Ey, True))","PySRFunction(X=>0.5371485 - Piecewise((sign(DST), Ey < sign(DST)), (Ey, True)))",2,0.4573629519372664,47
